11-beta-hydroxylase deficiency							
12q14 microdeletion syndrome							
15q11.2 microdeletion							
Baraitser-Winter syndrome	Baraitser-Winter syndrome	Baraitser-Winter cerebrofrontofacial syndrome	Orphanet_169147				
Barakat syndrome	Barakat syndrome	Hypoparathyroidism-sensorineural deafness-renal disease syndrome	Orphanet_1310				
Barber Say syndrome	Barber Say syndrome	Barber-Say syndrome	Orphanet_140				
Bardet-Biedl syndrome	Bardet-Biedl syndrome	Bardet-Biedl syndrome	Orphanet_2848				
Bardet-Biedl syndrome 1	Bardet-Biedl syndrome 1	Bardet-Biedl syndrome 1	Orphanet_85164				
Bardet-Biedl syndrome 10	Bardet-Biedl syndrome 10	Bardet-Biedl syndrome 10	Orphanet_141				
Bardet-Biedl syndrome 11	Bardet-Biedl syndrome 11	"615988, C1859569, Bardet-Biedl syndrome"	NCBITaxon_5478				
Bardet-Biedl syndrome 12	Bardet-Biedl syndrome 12	Bardet-Biedl syndrome 12	EFO_0004243				
Bardet-Biedl syndrome 2	Bardet-Biedl syndrome 2	Bardet-Biedl syndrome	Orphanet_1864				
Bardet-Biedl syndrome 3	Bardet-Biedl syndrome 3	Bardet-Biedl syndrome	Orphanet_1340				
Bardet-Biedl syndrome 4	Bardet-Biedl syndrome 4	Bardet-Biedl syndrome 4	Orphanet_65282				
Bare lymphocyte syndrome 2	Bare lymphocyte syndrome 2	Immunodeficiency by defective expression of MHC class II	Orphanet_1359				
Baroreflex failure							
Barraquer-Simons syndrome							
Barrett esophagus - Not a rare disease							
Barth syndrome	Barth syndrome	Barth syndrome	Orphanet_139411				
Bartter syndrome							
Bartter syndrome antenatal type 1							
Bartter syndrome antenatal type 2							
Bartter syndrome type 3	Bartter syndrome type 3	Classic Bartter syndrome	Orphanet_159				
Bartter syndrome type 4	Bartter syndrome type 4	Bartter syndrome	Orphanet_65759				
"Basal cell carcinoma, infundibulocystic"							
"Basal cell carcinoma, multiple"	"Basal cell carcinoma, multiple"	basal cell carcinoma	Orphanet_195				
Basaran Yilmaz syndrome							
Battaglia-Neri syndrome							
Bazex-Dupre-Christol syndrome							
Beare-Stevenson cutis gyrata syndrome	Beare-Stevenson cutis gyrata syndrome	Cutis gyrata-acanthosis nigricans-craniosynostosis syndrome	Orphanet_91492				
Becker muscular dystrophy	Becker muscular dystrophy	Becker muscular dystrophy	Orphanet_91492				
Becker nevus syndrome							
Becker's nevus							
Beckwith-Wiedemann syndrome	Beckwith-Wiedemann syndrome	Beckwith-Wiedemann syndrome	Orphanet_91492				
Bednar tumor							
Beemer Ertbruggen syndrome							
Behavioral variant of frontotemporal dementia							
Behçet disease							
Behr syndrome							
Bell's palsy							
Benallegue Lacete syndrome							
Benign eccrine spiradenoma							
Benign essential blepharospasm							
Benign familial neonatal epilepsy							
Benign familial neonatal-infantile seizures	Benign familial neonatal-infantile seizures	Benign familial neonatal-infantile seizures	Orphanet_91492				
Benign hereditary chorea	Benign hereditary chorea	Benign hereditary chorea	Orphanet_91492				
Benign metastasizing leiomyoma							
Benign multicystic peritoneal mesothelioma							
Benign recurrent intrahepatic cholestasis 1	Benign recurrent intrahepatic cholestasis 1	Benign recurrent intrahepatic cholestasis	Orphanet_3286				
Benign recurrent intrahepatic cholestasis 2	Benign recurrent intrahepatic cholestasis 2	Benign recurrent intrahepatic cholestasis	Orphanet_1388				
Benign rolandic epilepsy (BRE)	Beta-thalassemia	Beta-thalassemia	Orphanet_597				
Berk-Tabatznik syndrome	Bethlem myopathy	Bethlem myopathy	Orphanet_1171				
Beryllium disease							
Best vitelliform macular dystrophy							
Beta ketothiolase deficiency							
Beta-Propeller Protein-Associated Neurodegeneration							
Beta-thalassemia							
Bethlem myopathy							
Beukes familial hip dysplasia	Beukes familial hip dysplasia	"Hip dysplasia, Beukes type"	Orphanet_85186				
Bidirectional tachycardia							
Biemond syndrome							
Biemond syndrome 2							
Bietti crystalline corneoretinal dystrophy	Bietti crystalline corneoretinal dystrophy	Bietti crystalline dystrophy	Orphanet_199354				
Bifid nose							
Bifid nose with or without anorectal and renal anomalies	Bifid nose with or without anorectal and renal anomalies	BNAR syndrome	Orphanet_221061				
Bilateral frontal polymicrogyria							
Bilateral frontoparietal polymicrogyria							
Bilateral generalized polymicrogyria							
Bilateral parasagittal parieto-occipital polymicrogyria							
Bilateral perisylvian polymicrogyria							
"Bile acid synthesis defect, congenital, 4"	"Bile acid synthesis defect, congenital, 4"	Congenital bile acid synthesis defect type 4	Orphanet_66631				
Bile duct cancer							
Biliary atresia	Biliary atresia	Isolated biliary atresia	Orphanet_217382				
Biliary tract cancer							
Binswanger's disease							
Biotin-thiamine-responsive basal ganglia disease	Biotin-thiamine-responsive basal ganglia disease	Biotin-thiamine-responsive basal ganglia disease	Orphanet_1393				
Biotinidase deficiency	Biotinidase deficiency	Biotinidase deficiency	Orphanet_1466				
Birdshot chorioretinopathy	Birdshot chorioretinopathy	Birdshot chorioretinopathy	Orphanet_228329				
Birk-Barel syndrome							
Birt-Hogg-Dube syndrome							
Bixler Christian Gorlin syndrome							
Bizarre parosteal osteochondromatous proliferation							
Bjornstad syndrome							
BK-virus nephropathy							
Blastic plasmacytoid dendritic cell							
Blau syndrome	Blau syndrome	Blau syndrome	Orphanet_46627				
Bleeding disorder due to P2RY12 defect							
Blepharo-cheilo-odontic syndrome							
Blepharonasofacial malformation syndrome							
"Blepharophimosis with ptosis, syndactyly, and short stature"							
Blepharophimosis-epicanthus inversus-ptosis syndrome							
Blepharoptosis myopia ectopia lentis							
Bloom syndrome	Bloom syndrome	Bloom syndrome	Orphanet_166				
Blount disease							
Blue cone monochromatism							
Blue diaper syndrome							
Blue rubber bleb nevus syndrome							
Bobble-head doll syndrome							
BOD syndrome							
Boerhaave syndrome							
Bohring-Opitz syndrome	Bohring-Opitz syndrome	Bohring-Opitz syndrome	Orphanet_166				
Bone dysplasia Azouz type							
Bone dysplasia lethal Holmgren type							
Book syndrome							
Boomerang dysplasia	Boomerang dysplasia	Boomerang dysplasia	Orphanet_166				
BOR-Duane hydrocephalus contiguous gene syndrome							
Borjeson-Forssman-Lehmann syndrome	Borjeson-Forssman-Lehmann syndrome	Borjeson-Forssman-Lehmann syndrome	Orphanet_99956				
Bork Stender Schmidt syndrome							
Bothriocephalosis							
Bowen-Conradi syndrome	Bowen-Conradi syndrome	Bowen-Conradi syndrome	Orphanet_138				
Bowen's disease							
Bowenoid papulosis							
"Bowing of legs, anterior with dwarfism"							
Boylan Dew Greco syndrome							
Brachioskeletogenital syndrome	Brachioskeletogenital syndrome	"Hypospadias-hypertelorism-coloboma and deafness syndrome, Branchioskeletogenital syndrome"	Orphanet_184				
Brachycephalofrontonasal dysplasia							
Brachydactylous dwarfism Mseleni type							
Brachydactyly elbow wrist dysplasia							
Brachydactyly long thumb type							
Brachydactyly Mononen type							
Brachydactyly preaxial with hallux varus and thumb abduction							
Brachydactyly tibial hypoplasia							
Brachydactyly type A1	Brachydactyly type A1	Brachydactyly type A1	Orphanet_139				
Brachydactyly type A2	Brachydactyly type A2	Brachydactyly type A2	EFO_0000182				
Brachydactyly type A3							
Brachydactyly type A4							
Brachydactyly type A5							
Brachydactyly type A6							
Brachydactyly type A7							
Brachydactyly type B							
Brachydactyly type C							
Brachydactyly type E							
Brachydactyly types B and E combined							
Brachydactyly with hypertension	Brachydactyly with hypertension	Brachydactyly-arterial hypertension syndrome	Orphanet_247667				
Brachydactyly-mesomelia-intellectual disability-heart defects syndrome							
Brachyolmia type 3	Brachyolmia type 3	Autosomal dominant brachyolmia	Orphanet_75234				
"Brachyphalangy, polydactyly, and tibial aplasia/hypoplasia"							
Bradyopsia	Bradyopsia	Bradyopsia	Orphanet_1416				
Brain dopamine-serotonin vesicular transport disease							
Brain stem cancer							
"Brain tumor, adult"							
"Brain tumor, childhood"							
Brain-lung-thyroid syndrome							
Branchial arch syndrome X-linked							
Branchiooculofacial syndrome	Branchiooculofacial syndrome	Branchio-oculo-facial syndrome	"Orphanet_93437, Orphanet_2639, Orphanet_2098"				
Branchiootic syndrome	Branchiootic syndrome	Branchiootic syndrome	Orphanet_50945				
Branchiootorenal syndrome							
BRCA1 hereditary breast and ovarian cancer syndrome							
BRCA2 hereditary breast and ovarian cancer syndrome							
"Breast cancer, male"							
Brenner tumor of ovary							
Brenner tumor of the vagina							
Brittle cornea syndrome	Brittle cornea syndrome	Brittle cornea syndrome	Orphanet_79345				
Brody myopathy	Brody myopathy	Brody myopathy	Orphanet_280586				
Broken heart syndrome							
Bronchial adenomas/carcinoids childhood							
Bronchiolitis obliterans							
Bronchiolitis obliterans organizing pneumonia							
Bronchogenic cyst							
Bronchopulmonary dysplasia	Bronchopulmonary dysplasia	Bronchopulmonary dysplasia	Orphanet_2098				
Brooks Wisniewski Brown syndrome							
Brown syndrome							
Brown-Sequard syndrome							
Bruck syndrome 1	Bruck syndrome 1	Bruck syndrome	EFO_0000333				
Bruck syndrome 2	Bruck syndrome 2	Bruck syndrome	Orphanet_178				
Brugada syndrome	Brugada syndrome	Brugada syndrome	EFO_0002893				
Brugada syndrome 3	Brugada syndrome 3	Brugada syndrome	HP_0012424				
Brugada syndrome 4	Brugada syndrome 4	Brugada syndrome	MONDO_0016718				
Brunsting-Perry syndrome							
Budd-Chiari syndrome	Budd-Chiari syndrome	hepatic vein thrombosis	EFO_1000177				
Buerger disease							
Bullous dystrophy hereditary macular type							
Burkitt lymphoma	Burkitt lymphoma	Burkitts lymphoma	Orphanet_180				
Buschke Lowenstein tumor							
Buschke Ollendorff syndrome	Buschke Ollendorff syndrome	Buschke-Ollendorff syndrome	Orphanet_85278				
C syndrome	C syndrome	C syndrome	EFO_0000335				
C1q deficiency	C1q deficiency	Immunodeficiency due to a classical component pathway complement deficiency	Orphanet_319171				
Cabezas syndrome							
CAD-CDG							
CADASIL							
Caffey disease	Caffey disease	Caffey disease	Orphanet_250994				
Calabro syndrome							
California encephalitis							
Calloso-genital dysplasia							
Camera Marugo Cohen syndrome							
Campomelia Cumming type							
Campomelic dysplasia	Campomelic dysplasia	Campomelic dysplasia	Orphanet_379				
Camptobrachydactyly							
Camptocormism							
Camptodactyly arthropathy coxa vara pericarditis syndrome	Camptodactyly arthropathy coxa vara pericarditis syndrome	Camptodactyly-arthropathy-coxa-vara-pericarditis syndrome	EFO_0000095				
Camptodactyly syndrome Guadalajara type 1							
Camptodactyly syndrome Guadalajara type 2							
Camptodactyly syndrome Guadalajara type 3							
Camptodactyly-ichthyosis syndrome							
"Camptodactyly, fibrous tissue hyperplasia, and skeletal dysplasia"							
"Camptodactyly, tall stature, and hearing loss syndrome"	"Camptodactyly, tall stature, and hearing loss syndrome"	Camptodactyly-tall stature-scoliosis-hearing loss syndrome	EFO_0000339				
Camptomelic syndrome long limb type							
"Camurati Engelmann disease, type 2"							
Camurati-Engelmann disease							
Canavan disease	Canavan disease	Canavan disease	EFO_1001779				
Candida glabrata	Candida glabrata	[Candida] glabrata	Orphanet_71				
CANOMAD syndrome							
Cantu Sanchez-Corona Fragoso syndrome							
Cantu syndrome							
Cap myopathy							
Carbamoyl phosphate synthetase 1 deficiency							
Carbonic anhydrase VA deficiency							
Carcinoid syndrome							
Carcinoid tumor	Carcinoid tumor	carcinoid tumor	Orphanet_247525				
Carcinoid tumor childhood							
Carcinoma of the vocal tract							
Cardiac hydatid cysts with intracavitary expansion							
Cardiac rupture							
"Cardiac valvular dysplasia, X-linked"	"Cardiac valvular dysplasia, X-linked"	Congenital valvular dysplasia	Orphanet_1452				
Cardiac-Valvular Ehlers-Danlos syndrome							
Cardioauditory syndrome of Sanchez Cascos							
Cardioencephalomyopathy							
Cardiofaciocutaneous syndrome	Cardiofaciocutaneous syndrome	Cardiofaciocutaneous syndrome	Orphanet_1454				
Cardiomelic syndrome Stratton Koehler type							
Cardiomyopathy and deafness due to tRNA lysine gene mutation							
Cardiomyopathy cataract hip spine disease							
Cardiomyopathy dilated with woolly hair and keratoderma	Cardiomyopathy dilated with woolly hair and keratoderma	Carvajal syndrome	Orphanet_191				
Cardioskeletal syndrome Kuwaiti type							
Carey-Fineman-Ziter syndrome							
Carney complex	Carney complex	Carney complex	Orphanet_1458				
Carney triad	Carney triad	Carney triad	Orphanet_192				
Carnitine palmitoyl transferase 1A deficiency	Carnitine-acylcarnitine translocase deficiency	Carnitine-acylcarnitine translocase deficiency	Orphanet_1465				
Carnitine palmitoyltransferase 2 deficiency							
Carnitine-acylcarnitine translocase deficiency							
Carnosinemia							
Caroli disease							
Carotid body tumor							
Carpenter syndrome	Carpenter syndrome	Carpenter syndrome	Orphanet_193				
Carpotarsal osteochondromatosis							
Cartilage-hair hypoplasia							
Cartilaginous cancer							
Cat eye syndrome	Cat eye syndrome	Cat-eye syndrome	Orphanet_2050				
Catamenial pneumothorax							
Cataract ataxia deafness							
Cataract congenital Volkmann type							
Cataract Hutterite type	Cataract Hutterite type	Early-onset non-syndromic cataract	Orphanet_157949				
Cataract microcornea syndrome							
"Cataract, posterior polar, 1"	"Cataract, posterior polar, 1"	Early-onset non-syndromic cataract	Orphanet_352563				
"Cataract, posterior polar, 3"	"Cataract, posterior polar, 3"	Early-onset non-syndromic cataract	Orphanet_1572				
"Cataract, posterior polar, 4"	"Cataract, posterior polar, 4"	Early-onset non-syndromic cataract	Orphanet_101992				
"Cataract, posterior polar, 5"	"Cataract, posterior polar, 5"	Early-onset non-syndromic cataract	Orphanet_169150				
"Cataract, total congenital"							
"Cataracts, ataxia, short stature, and mental retardation"							
Catatrichy							
Catecholaminergic polymorphic ventricular tachycardia	Catecholaminergic polymorphic ventricular tachycardia	Catecholaminergic polymorphic ventricular tachycardia	Orphanet_169150				
Catel Manzke syndrome	Catel Manzke syndrome	Catel-Manzke syndrome	Orphanet_1872				
Caudal appendage deafness							
Caudal regression sequence							
CDK4 linked melanoma							
Central core disease	Central core disease	Central core disease	Orphanet_1872				
Central diabetes insipidus							
Central nervous system germinoma							
Central neurocytoma							
Central pain syndrome							
Central pontine myelinolysis - Not a rare disease							
Centronuclear myopathy							
